file_html,test_me_inf,instance,replace,complex
https://github.com/PyTorchLightning/lightning-flash/tree/master/flash/core/serve/dag/optimization.py,"('https://github.com/PyTorchLightning/lightning-flash/tree/master/tests/core/serve/test_dag/test_optimization.py', 'tests.core.serve.test_dag.test_optimization', '', 'test_fuse_stressed')",0,1,
https://github.com/PyTorchLightning/lightning-flash/tree/master/flash/core/serve/dag/optimization.py,"('https://github.com/PyTorchLightning/lightning-flash/tree/master/tests/core/serve/test_dag/test_optimization.py', 'tests.core.serve.test_dag.test_optimization', '', 'test_fuse_subgraphs')",0,1,
https://github.com/PyTorchLightning/lightning-flash/tree/master/flash/core/serve/dag/optimization.py,"('https://github.com/PyTorchLightning/lightning-flash/tree/master/tests/core/serve/test_dag/test_optimization.py', 'tests.core.serve.test_dag.test_optimization', '', 'test_fuse_subgraphs')",3,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/chem/molecular_data.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/chem/reduced_hamiltonian_test.py', 'src.openfermion.chem.reduced_hamiltonian_test', '', 'test_fci_energy')",0,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/chem/molecular_data.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/erpa_test.py', 'src.openfermion.linalg.erpa_test', '', 'test_erpa_eom_ham_h2')",0,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/chem/molecular_data.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/erpa_test.py', 'src.openfermion.linalg.erpa_test', '', 'test_h2_rpa')",0,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/hamiltonians/jellium.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/hamiltonians/jellium_test.py', 'src.openfermion.hamiltonians.jellium_test', 'JelliumTest', 'test_kinetic_integration')",1,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations_test.py', 'src.openfermion.linalg.givens_rotations_test', 'GivensMatrixElementsTest', 'test_real')",2,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations_test.py', 'src.openfermion.linalg.givens_rotations_test', 'GivensMatrixElementsTest', 'test_real')",1,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations_test.py', 'src.openfermion.linalg.givens_rotations_test', 'GivensMatrixElementsTest', 'test_real')",0,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/linalg/givens_rotations_test.py', 'src.openfermion.linalg.givens_rotations_test', 'DoubleGivensRotateTest', 'test_bad_input')",0,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/fermion_partitioning.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/fermion_partitioning_test.py', 'src.openfermion.measurements.fermion_partitioning_test', 'TestPairingWithSymmetries', 'test_two_fermions')",0,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning_test.py', 'src.openfermion.measurements.qubit_partitioning_test', 'BinaryPartitionIteratorTest', 'test_partitioning_odd')",3,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning_test.py', 'src.openfermion.measurements.qubit_partitioning_test', 'BinaryPartitionIteratorTest', 'test_partitioning_odd')",4,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/measurements/qubit_partitioning_test.py', 'src.openfermion.measurements.qubit_partitioning_test', 'BinaryPartitionIteratorTest', 'test_partitioning_odd')",0,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator_test.py', 'src.openfermion.ops.operators.majorana_operator_test', '', 'test_majorana_operator_commutes_with')",1,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator_test.py', 'src.openfermion.ops.operators.majorana_operator_test', '', 'test_majorana_operator_commutes_with')",2,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator_test.py', 'src.openfermion.ops.operators.majorana_operator_test', '', 'test_majorana_operator_commutes_with')",3,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/ops/operators/majorana_operator_test.py', 'src.openfermion.ops.operators.majorana_operator_test', '', 'test_majorana_operator_commutes_with')",4,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf_test.py', 'src.openfermion.transforms.opconversions.bksf_test', 'bravyi_kitaev_fastTransformTest', 'test_bravyi_kitaev_fast_generate_fermions')",0,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf_test.py', 'src.openfermion.transforms.opconversions.bksf_test', 'bravyi_kitaev_fastTransformTest', 'test_bravyi_kitaev_fast_generate_fermions')",2,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/bksf_test.py', 'src.openfermion.transforms.opconversions.bksf_test', 'bravyi_kitaev_fastTransformTest', 'test_bravyi_kitaev_fast_generate_fermions')",3,1,
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/commutator_diagonal_coulomb_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/commutator_diagonal_coulomb_operator_test.py', 'src.openfermion.transforms.opconversions.commutator_diagonal_coulomb_operator_test', 'DiagonalHamiltonianCommutatorTest', 'test_add_to_existing_result')",0,,1
https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/commutator_diagonal_coulomb_operator.py,"('https://github.com/quantumlib/OpenFermion/tree/master/src/openfermion/transforms/opconversions/commutator_diagonal_coulomb_operator_test.py', 'src.openfermion.transforms.opconversions.commutator_diagonal_coulomb_operator_test', 'DiagonalHamiltonianCommutatorTest', 'test_integration_jellium_hamiltonian_with_negation')",1,,1
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/correlation.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_pandas.py', 'pingouin.tests.test_pandas', 'TestParametric', 'test_pandas')",0,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/correlation.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_correlation.py', 'pingouin.tests.test_correlation', 'TestCorrelation', 'test_partial_corr')",2,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/correlation.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_correlation.py', 'pingouin.tests.test_correlation', 'TestCorrelation', 'test_partial_corr')",1,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/correlation.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_pandas.py', 'pingouin.tests.test_pandas', 'TestParametric', 'test_pandas')",2,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/correlation.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_pandas.py', 'pingouin.tests.test_pandas', 'TestParametric', 'test_pandas')",1,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/distribution.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_distribution.py', 'pingouin.tests.test_distribution', 'TestDistribution', 'test_normality')",0,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/distribution.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_distribution.py', 'pingouin.tests.test_distribution', 'TestDistribution', 'test_normality')",1,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/effsize.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_effsize.py', 'pingouin.tests.test_effsize', 'TestEffsize', 'test_compute_esci')",3,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/effsize.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_effsize.py', 'pingouin.tests.test_effsize', 'TestEffsize', 'test_compute_esci')",2,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/effsize.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_effsize.py', 'pingouin.tests.test_effsize', 'TestEffsize', 'test_compute_esci')",5,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/effsize.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_effsize.py', 'pingouin.tests.test_effsize', 'TestEffsize', 'test_compute_esci')",4,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/effsize.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_effsize.py', 'pingouin.tests.test_effsize', 'TestEffsize', 'test_compute_esci')",1,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/plotting.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_plotting.py', 'pingouin.tests.test_plotting', 'TestPlotting', 'test_plot_blandaltman')",4,,1
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",2,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",0,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",5,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",4,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",3,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",1,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",5,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",0,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",4,1,
https://github.com/raphaelvallat/pingouin/tree/master/pingouin/power.py,"('https://github.com/raphaelvallat/pingouin/tree/master/pingouin/tests/test_power.py', 'pingouin.tests.test_power', 'TestPower', 'test_power_corr')",3,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/feature_selection/sequential_feature_selector.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/feature_selection/tests/test_sequential_feature_selector_fixed_features.py', 'mlxtend.feature_selection.tests.test_sequential_feature_selector_fixed_features', '', 'test_run_floating_forward')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/feature_selection/sequential_feature_selector.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/feature_selection/tests/test_sequential_feature_selector_fixed_features.py', 'mlxtend.feature_selection.tests.test_sequential_feature_selector_fixed_features', '', 'test_run_floating_forward_with_range')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_pass_pca_corr_pca_out')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_X_PCA_but_no_explained_variance')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_pass_pca_corr_pca_out')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_pass_pca_corr_pca_out')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_no_X_PCA_but_explained_variance')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_X_PCA_but_no_explained_variance')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_not_enough_components')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_no_X_PCA_but_explained_variance')",0,1,
https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/pca_correlation_graph.py,"('https://github.com/rasbt/mlxtend/tree/master/mlxtend/plotting/tests/test_pca_corr_graph.py', 'mlxtend.plotting.tests.test_pca_corr_graph', '', 'test_pass_pca_corr')",0,1,
https://github.com/readbeyond/aeneas/tree/master/aeneas/globalfunctions.py,"('https://github.com/readbeyond/aeneas/tree/master/aeneas/tests/test_globalfunctions.py', 'aeneas.tests.test_globalfunctions', 'TestGlobalFunctions', 'test_norm_join')",1,1,
https://github.com/readbeyond/aeneas/tree/master/aeneas/globalfunctions.py,"('https://github.com/readbeyond/aeneas/tree/master/aeneas/tests/test_globalfunctions.py', 'aeneas.tests.test_globalfunctions', 'TestGlobalFunctions', 'test_norm_join')",5,1,
https://github.com/readbeyond/aeneas/tree/master/aeneas/task.py,"('https://github.com/readbeyond/aeneas/tree/master/aeneas/tests/test_task.py', 'aeneas.tests.test_task', 'TestTask', 'test_output_sync_map')",0,,1
https://github.com/schematics/schematics/tree/master/schematics/transforms.py,"('https://github.com/schematics/schematics/tree/master/tests/test_serialize.py', 'tests.test_serialize', '', 'test_serialize_none_fields_if_field_says_so')",0,1,
https://github.com/schematics/schematics/tree/master/schematics/transforms.py,"('https://github.com/schematics/schematics/tree/master/tests/test_serialize.py', 'tests.test_serialize', '', 'test_serialize_none_fields_if_export_loop_says_so')",0,1,
https://github.com/schematics/schematics/tree/master/schematics/types/base.py,"('https://github.com/schematics/schematics/tree/master/tests/test_types.py', 'tests.test_types', '', 'test_multilingualstring_should_validate_regex')",2,,1
https://github.com/schematics/schematics/tree/master/schematics/types/base.py,"('https://github.com/schematics/schematics/tree/master/tests/test_types.py', 'tests.test_types', '', 'test_multilingualstring_should_validate_regex')",1,,1
https://github.com/schematics/schematics/tree/master/schematics/types/base.py,"('https://github.com/schematics/schematics/tree/master/tests/test_types.py', 'tests.test_types', '', 'test_multilingualstring_should_validate_regex')",2,,1
https://github.com/schematics/schematics/tree/master/schematics/types/base.py,"('https://github.com/schematics/schematics/tree/master/tests/test_types.py', 'tests.test_types', '', 'test_multilingualstring_should_validate_regex')",1,,1
https://github.com/schematics/schematics/tree/master/schematics/types/base.py,"('https://github.com/schematics/schematics/tree/master/tests/test_types.py', 'tests.test_types', '', 'test_multilingualstring_should_validate_regex')",0,,1
https://github.com/simpleai-team/simpleai/tree/master/simpleai/search/csp.py,"('https://github.com/simpleai-team/simpleai/tree/master/tests/search/test_csp.py', 'tests.search.test_csp', 'TestCsp', 'test_find_conflicts')",0,1,
https://github.com/simpleai-team/simpleai/tree/master/simpleai/search/csp.py,"('https://github.com/simpleai-team/simpleai/tree/master/tests/search/test_csp.py', 'tests.search.test_csp', 'TestCsp', 'test_find_conflicts_with_added_variable')",0,1,
https://github.com/smicallef/spiderfoot/tree/master/spiderfoot/plugin.py,"('https://github.com/smicallef/spiderfoot/tree/master/test/unit/spiderfoot/test_spiderfootplugin.py', 'test.unit.spiderfoot.test_spiderfootplugin', 'TestSpiderFootPlugin', 'test_checkForStop')",2,,1
https://github.com/smicallef/spiderfoot/tree/master/spiderfoot/plugin.py,"('https://github.com/smicallef/spiderfoot/tree/master/test/unit/spiderfoot/test_spiderfootplugin.py', 'test.unit.spiderfoot.test_spiderfootplugin', 'TestSpiderFootPlugin', 'test_checkForStop')",0,,1
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",5,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",0,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",0,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",2,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",5,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",4,1,
https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization.py,"('https://github.com/Socialbird-AILab/BERT-Classification-Tutorial/tree/master//tokenization_test.py', 'tokenization_test', 'TokenizationTest', 'test_is_punctuation')",1,1,
https://github.com/spaam/svtplay-dl/tree/master/lib/svtplay_dl/utils/output.py,"('https://github.com/spaam/svtplay-dl/tree/master/lib/svtplay_dl/tests/test_formatname.py', 'lib.svtplay_dl.tests.test_formatname', 'formatnameTest2', 'test_formatnameOutput')",0,,1
https://github.com/theacodes/nox/tree/master/nox/registry.py,"('https://github.com/theacodes/nox/tree/master/tests/test_registry.py', 'tests.test_registry', '', 'test_session_decorator_list_of_pythons')",0,1,
https://github.com/theacodes/nox/tree/master/nox/registry.py,"('https://github.com/theacodes/nox/tree/master/tests/test_registry.py', 'tests.test_registry', '', 'test_session_decorator_py_alias')",0,1,
https://github.com/theacodes/nox/tree/master/nox/registry.py,"('https://github.com/theacodes/nox/tree/master/tests/test_registry.py', 'tests.test_registry', '', 'test_session_decorator_single_python')",0,,1
https://github.com/wannesm/dtaidistance/tree/master/dtaidistance/dtw.py,"('https://github.com/wannesm/dtaidistance/tree/master/tests/test_dtw.py', 'tests.test_dtw', '', 'test_distance1_a')",0,,1
https://github.com/wannesm/dtaidistance/tree/master/dtaidistance/dtw.py,"('https://github.com/wannesm/dtaidistance/tree/master/tests/test_dtw.py', 'tests.test_dtw', '', 'test_distance1_a')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/aliases.py,"('https://github.com/xonsh/xonsh/tree/master/tests/aliases/test_source.py', 'tests.aliases.test_source', '', 'test_source_current_dir')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/environ.py,"('https://github.com/xonsh/xonsh/tree/master/tests/test_environ.py', 'tests.test_environ', '', 'test_env_detype_no_dict')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/environ.py,"('https://github.com/xonsh/xonsh/tree/master/tests/test_environ.py', 'tests.test_environ', '', 'test_env_iterate')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/environ.py,"('https://github.com/xonsh/xonsh/tree/master/tests/test_environ.py', 'tests.test_environ', '', 'test_register_var_path')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/environ.py,"('https://github.com/xonsh/xonsh/tree/master/tests/test_environ.py', 'tests.test_environ', '', 'test_env_iterate_rawkeys')",0,1,
https://github.com/xonsh/xonsh/tree/master/xonsh/environ.py,"('https://github.com/xonsh/xonsh/tree/master/tests/test_environ.py', 'tests.test_environ', '', 'test_register_callable_default')",0,1,
https://github.com/yt-dlp/yt-dlp/tree/master/yt_dlp/utils.py,"('https://github.com/yt-dlp/yt-dlp/tree/master/test/test_utils.py', 'test.test_utils', 'TestUtil', 'test_remove_quotes')",0,1,
,,,213,116
,,,0.647416413,0.352583587
